anime_id,anime,rating
468,Ghost in the Shell 2: Innocence,7.93
29755,Haikyuu!! Movie 1: Owari to Hajimari,7.94
25303,Haikyuu!! OVA,7.93
24471,Hoozuki no Reitetsu OVA,7.93
516,Keroro Gunsou,7.93
1425,Lupin III: Part II,7.93
5310,Macross F Movie 1: Itsuwari no Utahime,7.93
93,Mobile Suit Gundam Seed,7.93
8038,Nodame Cantabile Finale Special,7.93
322,Paradise Kiss,7.93
6154,Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa,7.93
7588,Saraiya Goyou,7.93
10083,Shiki Specials,7.93
1172,Slayers Try,7.93
31711,To LOVE-Ru Darkness 2nd Specials,7.93
2265,Transformers the Movie,7.93
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,7.93
202,Wolf&#039;s Rain,7.93
30370,Akatsuki no Yona OVA,7.92
9919,Ao no Exorcist,7.92
1818,Claymore,7.92
34036,Detective Conan: Episode One - Chiisaku Natta Meitantei,8.1
10090,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,7.91
17895,Golden Time,7.92
1824,Hadashi no Gen,7.92
4192,Hayate no Gotoku!!,7.92
10357,Jinrui wa Suitai Shimashita,7.92
30745,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen - Yakusoku no Kizuna,7.92
19489,Little Witch Academia: Mahoujikake no Parade,7.92
4472,Lucky°ÓStar: Original na Visual to Animation,7.92
19613,New Initial D Movie: Legend 1 - Kakusei,7.92
5530,Pandora Hearts,7.92
6591,Rurouni Kenshin DVD-BOX Special Ending,7.92
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,7.91
388,Capeta,7.91
28999,Charlotte,7.91
1473,City Hunter &#039;91,7.91
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,7.91
23293,Lupin the IIIrd: Jigen Daisuke no Bohyou,7.91
1910,Master Keaton OVA,7.91
33221,Mobile Suit Gundam Thunderbolt: December Sky,7.92
18897,Nisekoi,7.91
31592,Pokemon XY&amp;Z,7.91
31380,To LOVE-Ru Darkness 2nd OVA,7.91
28677,Yamada-kun to 7-nin no Majo (TV),7.91
7193,Aoi Bungaku Series,7.9
1961,Arashi no Yoru ni,7.9
21405,Bokura wa Minna Kawaisou,7.9
6024,Chi&#039;s Sweet Home: Atarashii Ouchi,7.9
2761,Densetsu Kyojin Ideon: Hatsudou-hen,7.9
1491,Ginga Tetsudou 999,7.9
106,Hana yori Dango,7.9
5835,Hanasakeru Seishounen,7.9
3604,Hidamari Sketch x 365,7.9
11237,Hidamari Sketch x SP,7.9
2828,Ie Naki Ko,7.9
4087,Michiko to Hatchin,7.9
28881,New Initial D Movie: Legend 2 - Tousou,7.9
21473,Persona 3 the Movie 2: Midsummer Knight&#039;s Dream,7.9
582,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,7.9
8311,Tegamibachi Reverse,7.9
21995,Ao Haru Ride,7.89
532,Bishoujo Senshi Sailor Moon S,7.89
552,Digimon Adventure,7.89
13629,Furiko,7.89
7645,Heartcatch Precure!,7.89
249,InuYasha,7.89
4886,InuYasha: Kuroi Tessaiga,7.89
451,InuYasha: Tenka Hadou no Ken,7.89
9734,K-On!!: Keikaku!,7.89
433,"Kumo no Mukou, Yakusoku no Basho",7.89
6115,Lupin III vs. Detective Conan,7.89
80,Mobile Suit Gundam,7.89
1092,Mobile Suit Gundam III: Encounters in Space,7.89
20767,Noragami OVA,7.89
10119,Seitokai Yakuindomo OVA,7.89
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,7.89
1562,Yamato Nadeshiko Shichihenge?,7.89
11111,Another,7.88
32863,Ansatsu Kyoushitsu (TV) 2nd Season: Kagaijugyou-hen,7.88
11737,Ao no Exorcist Movie,7.88
28249,Arslan Senki (TV),7.88
13535,Binbougami ga!,7.88
1520,Black Jack,7.88
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7.88
30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,7.88
10497,Hetalia World Series Specials,7.88
6862,K-On!: Live House!,7.88
251,Kyou kara Maou!,7.88
18153,Kyoukai no Kanata,7.88
875,Mind Game,7.88
795,Oniisama e...,7.88
33994,Servamp Specials,7.88
18397,Shingeki no Kyojin OVA,7.88
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,7.88
16870,The Last: Naruto the Movie,7.88
479,The Law of Ueki,7.88
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,7.87
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,7.87
31859,Hai to Gensou no Grimgar,7.87
15451,High School DxD New,7.87
33446,Huyao Xiao Hongniang: Yue Hong,7.87
570,Jin-Rou,7.87
5680,K-On!,7.87
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,7.87
1887,Lucky°ÓStar,7.87
90,Mobile Suit Gundam Wing,7.87
91,Mobile Suit Gundam Wing: Endless Waltz,7.87
2594,Piano no Mori,7.87
210,Ranma ?,7.87
1007,Ranma ? OVA,7.87
19775,Sidonia no Kishi,7.87
534,Slayers,7.87
9790,Sora no Otoshimono: Tokeijikake no Angeloid,7.87
2582,Soukou Kihei Votoms,7.87
407,Tantei Gakuen Q,7.87
6213,Toaru Kagaku no Railgun,7.87
1000,Uchuu Kaizoku Captain Harlock,7.87
1375,Watashi no Ashinaga Ojisan,7.87
8514,Break Blade 2: Ketsubetsu no Michi,7.86
951,Chibi Maruko-chan,7.86
12117,Detective Conan Movie 16: The Eleventh Striker,7.86
2508,Genshiken 2,7.86
19115,Giovanni no Shima,7.86
6904,Hellsing I: Digest for Freaks,7.86
22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,7.86
4454,Macross F: Close Encounter - Deculture Edition,7.86
32547,Non Non Biyori Repeat OVA,7.86
15959,Nurarihyon no Mago OVA,7.86
16239,One Piece: Episode of Luffy - Hand Island no Bouken,7.86
31772,One Punch Man Specials,7.86
396,Seikai no Senki,7.86
8407,Sora no Otoshimono: Forte,7.86
20057,Space°ÓDandy,7.86
9074,Arakawa Under the Bridge x Bridge,7.85
7305,Detective Conan Movie 10: Promo Special,7.85
226,Elfen Lied,7.85
644,Hachimitsu to Clover Specials,7.85
2405,Hello! Lady Lynn,7.85
15117,Kami nomi zo Shiru Sekai: Tenri-hen,7.85
10460,Kimi to Boku.,7.85
6050,Mahou Sensei Negima! Mou Hitotsu no Sekai,7.85
444,Maria-sama ga Miteru: Haru,7.85
82,Mobile Suit Gundam 0080: War in the Pocket,7.85
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,7.85
30347,Nanatsu no Taizai OVA,7.85
31704,One Punch Man: Road to Hero,7.85
1699,Romeo x Juliet,7.85
517,School Rumble Ichi Gakki Hoshuu,7.85
29829,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,7.85
30868,Ajin Part 1: Shoudou,7.84
22199,Akame ga Kill!,7.84
14941,AKB0048: Next Stage,7.84
978,Change!! Getter Robo: Sekai Saigo no Hi,7.84
2994,Death Note Rewrite,7.84
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,7.84
10350,Hakuouki Sekkaroku,7.84
20431,Hoozuki no Reitetsu,7.84
15487,Kuroko no Basket NG-shuu,7.84
1462,Memories,7.84
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,7.84
28927,Owari no Seraph: Nagoya Kessen-hen,7.84
398,Seikai no Senki III,7.84
20847,Seitokai Yakuindomo*,7.84
2451,Space Cobra,7.84
8937,Toaru Majutsu no Index II,7.84
12883,Tsuritama,7.84
30413,Yowamushi Pedal Movie,7.84
30902,Yuru Yuri Nachuyachumi!+,7.84
6347,Baka to Test to Shoukanjuu,7.83
3841,Chi&#039;s Sweet Home,7.83
8086,Densetsu no Yuusha no Densetsu,7.83
9982,Fairy Tail OVA,7.83
1888,Ichigo Mashimaro OVA,7.83
33082,Kingsglaive: Final Fantasy XV,7.83
1096,Mobile Police Patlabor 2: The Movie,7.83
14407,Persona 3 the Movie 1: Spring of Birth,7.83
1719,Rozen Maiden: Ouvert®πre,7.83
290,Seikai no Monshou,7.83
154,Shaman King,7.83
11757,Sword Art Online,7.83
5074,Tetsuwan Birdy Decode:02,7.83
31733,Bishoujo Senshi Sailor Moon Crystal Season III,7.83
1690,Bokurano,7.82
4177,Bounen no Xamdou,7.82
10092,Break Blade 6: Doukoku no Toride,7.82
9785,Detective Conan: Conan vs. Kid - Shark &amp; Jewel,7.82
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,7.82
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,7.82
6984,Hidamari Sketch x 365 Specials,7.82
27991,K: Return of Kings,7.82
21659,Kill la Kill Special,7.82
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),7.82
474,Macross Plus,7.82
1211,Macross Plus Movie Edition,7.82
9510,Mitsudomoe Zouryouchuu!,7.82
5751,Prince of Tennis: Another Story - Messages From Past and Future,7.82
3515,Saint Seiya: Meiou Hades Elysion-hen,7.82
13663,To LOVE-Ru Darkness,7.82
13851,To LOVE-Ru Darkness OVA,7.82
6956,Working!!,7.82
9441,Yume-iro Patissi®®re SP Professional,7.82
233,Daa! Daa! Daa!,7.81
2397,Digimon Adventure: Bokura no War Game!,7.81
345,Eikoku Koi Monogatari Emma,7.81
71,Full Metal Panic!,7.81
10793,Guilty Crown,7.81
9760,Hoshi wo Ou Kodomo,7.81
160,"Ima, Soko ni Iru Boku",7.81
3713,Jigoku Shoujo Mitsuganae,7.81
2593,Kara no Kyoukai 1: Fukan Fuukei,7.81
2454,Kimagure Orange°ÓRoad: Ano Hi ni Kaeritai,7.81
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,7.81
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,7.82
13203,Lupin the Third: Mine Fujiko to Iu Onna,7.81
2963,Minami-ke,7.81
87,Mobile Suit Gundam: Char&#039;s Counterattack,7.81
20,Naruto,7.81
31953,New Game!,7.81
28069,Shigatsu wa Kimi no Uso: Moments,7.81
1002,Top wo Nerae 2! Diebuster,7.81
9471,Baka to Test to Shoukanjuu: Matsuri,7.8
150,Blood+,7.8
60,Chrno Crusade,7.8
19671,Free!: FrFr - Short Movie,7.8
120,Fruits Basket,7.8
74,Gakuen Alice,7.8
30364,Haikyuu!! Movie 2: Shousha to Haisha,7.81
8426,Hourou Musuko,7.8
33209,Huyao Xiao Hongniang: Wangquan Fugui,7.8
2547,Shoukoujo Sara,7.8
22101,Soredemo Sekai wa Utsukushii,7.8
182,Tenkuu no Escaflowne,7.8
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,7.8
28979,To LOVE-Ru Darkness 2nd,7.8
16011,Tokyo Ravens,7.8
22819,Aikatsu! Movie,7.79
9062,Angel Beats! Specials,7.79
477,Aria The Animation,7.79
6772,Break Blade 1: Kakusei no Toki,7.79
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,7.79
5177,Denpa-teki na Kanojo,7.79
2229,Dragon Quest: Dai no Daibouken,7.79
6927,Higashi no Eden Soushuuhen: Air Communication,7.79
4811,Ichigo Mashimaro Encore,7.79
13403,Inu x Boku SS Special,7.79
228,Jigoku Shoujo,7.79
30952,New Initial D Movie: Legend 3 - Mugen,7.79
24135,Nobunaga Concerto,7.79
8795,Panty &amp; Stocking with Garterbelt,7.79
12021,Poyopoyo Kansatsu Nikki,7.79
17249,Pretty Rhythm: Rainbow Live,7.79
1011,Ranma ? Super,7.79
18119,Servant x Service,7.79
2787,Shakugan no Shana II (Second),7.79
6046,Tales of Vesperia: The First Strike,7.79
9000,Toaru Hikuushi e no Tsuioku,7.79
10717,Towa no Quon 6: Towa no Quon,7.79
31580,Ajin,7.78
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",7.77
531,Bishoujo Senshi Sailor Moon R: The Movie,7.78
4596,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,7.78
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,7.78
4725,Ga-Rei: Zero,7.78
6637,Higashi no Eden Movie II: Paradise Lost,7.78
255,Jungle wa Itsumo Hare nochi Guu Final,7.78
10790,Kore wa Zombie Desu ka? of the Dead,7.78
23385,Kyoukai no Kanata: Shinonome,7.78
1418,Lupin III: Episode 0 &quot;First Contact&quot;,7.78
14511,Minami-ke Tadaima,7.78
10389,Momo e no Tegami,7.78
7592,Nurarihyon no Mago,7.78
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,7.78
32729,Orange,7.78
2112,Over Drive,7.78
208,R.O.D OVA,7.78
30296,Rakudai Kishi no Cavalry,7.78
1008,Ranma ? Specials,7.78
65,Rozen Maiden: Tr?umend,7.78
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,7.78
3470,Special A,7.78
540,Tenchi Muyou! Ryououki 2nd Season,7.78
26,Texhnolyze,7.78
1293,Urusei Yatsura,7.78
856,Utawarerumono,7.78
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,7.77
2214,Black Jack 21,7.77
32108,Digimon Adventure tri. 2: Ketsui,7.77
123,Fushigi Yuugi,7.77
488,Ichigo Mashimaro,7.77
3603,JoJo no Kimyou na Bouken: Phantom Blood,7.77
32268,Koyomimonogatari,7.77
7270,Mobile Suit Gundam 00 Special Edition,7.77
1376,Ojamajo Doremi Na-i-sho,7.77
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,7.77
9745,Sengoku Basara Movie: The Last Party,7.77
21843,Shingeki no Bahamut: Genesis,7.77
539,Tenchi Muyou! Ryououki,7.77
14227,Tonari no Kaibutsu-kun,7.77
11319,Zero no Tsukaima F,7.77
24151,Ao Haru Ride OVA,7.76
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,7.76
24913,Bokura wa Minna Kawaisou: Hajimete no,7.76
31478,Bungou Stray Dogs,7.76
28479,Detective Conan Movie 19: The Hellfire Sunflowers,7.77
2471,Doraemon (1979),7.76
240,Genshiken,7.76
1301,Ginga Tetsudou 999 (Movie),7.76
18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,7.76
9065,Hakuouki Hekketsuroku,7.76
5060,Hetalia Axis Powers,7.76
3731,Itazura na Kiss,7.76
1412,Lupin III,7.76
20785,Mahouka Koukou no Rettousei,7.76
2985,Majin Tantei Nougami Neuro,7.76
1483,Master Keaton,7.76
10161,No.6,7.76
462,One Piece Movie 4: Dead End no Bouken,7.76
5507,Senjou no Valkyria,7.76
6444,Tegamibachi,7.76
10715,Towa no Quon 4: Guren no Shoushin,7.76
95,Turn A Gundam,7.76
8247,Bleach Movie 4: Jigoku-hen,7.75
20031,D-Frag!,7.75
7471,Detective Conan Movie 09: Promo Special,7.75
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,7.75
28669,Go! Princess Precure,7.74
2026,Hayate no Gotoku!,7.75
450,InuYasha: Kagami no Naka no Mugenjo,7.75
32491,Kanojo to Kanojo no Neko: Everything Flows,7.75
6624,Kara no Kyoukai Remix: Gate of Seventh Heaven,7.75
3466,Kino no Tabi: The Beautiful World - Tou no Kuni,7.75
15439,"Kono Danshi, Ningyo Hiroimashita.",7.75
19669,Kuroko no Basket: Baka ja Katenai no yo!,7.75
25015,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen,7.75
331,Mahoujin Guru Guru,7.75
33338,One Piece: Heart of Gold,7.75
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,7.75
10278,The iDOLM@STER,7.75
2557,Trapp Ikka Monogatari,7.75
1830,Utawarerumono Specials,7.75
24405,World Trigger,7.75
4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,7.75
740,Bishoujo Senshi Sailor Moon R,7.74
2213,Black Jack (TV),7.74
371,Cardcaptor Sakura Movie 1,7.74
7303,Detective Conan: Black History,7.74
430,Fullmetal Alchemist: The Conqueror of Shamballa,7.74
1813,Genshiken OVA,7.74
16528,Hal,7.74
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,7.74
6372,Higashi no Eden Movie I: The King of Eden,7.74
17,Hungry Heart: Wild Striker,7.74
3931,Initial D Battle Stage 2,7.74
24439,Kekkai Sensen,7.74
23441,Love Stage!! OVA,7.74
1915,Mahou Shoujo Lyrical Nanoha StrikerS,7.74
323,Mousou Dairinin,7.74
2313,Muumindani no Suisei,7.74
584,Noein: Mou Hitori no Kimi e,7.74
24543,Persona 3 the Movie 3: Falling Down,7.74
6634,Sengoku Basara Two,7.74
355,Shakugan no Shana,7.74
30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,7.74
1279,Taiyou no Ko Esteban,7.74
10033,Toriko,7.74
11531,UN-GO: Inga-ron,7.74
966,Crayon Shin-chan,7.73
25341,Diamond no Ace OVA,7.72
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,7.73
32979,Flip Flappers,7.73
132,GetBackers,7.73
14467,K,7.73
8532,Katekyo Hitman Reborn! Special,7.73
1606,Kekkaishi,7.73
9136,Kuroshitsuji II Specials,7.73
2227,Lady Lady!!,7.73
7627,Mitsudomoe,7.73
32485,Prison School OVA,7.73
6773,Shakugan no Shana III (Final),7.73
1650,Uchuu Senkan Yamato,7.73
2558,Wakakusa Monogatari: Nan to Jo-sensei,7.73
1840,Zero no Tsukaima: Futatsuki no Kishi,7.73
33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,7.72
2724,Daicon Opening Animations,7.72
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,7.72
32915,Durarara!!x2 Ketsu: Dufufufu!!,7.72
1395,Future GPX Cyber Formula Sin,7.72
10471,Ie Naki Ko Remi Specials,7.72
5231,Inazuma Eleven,7.72
5204,Kara no Kyoukai 6: Boukyaku Rokuon,7.72
12487,Kyoukaisenjou no Horizon II,7.72
324,Mobile Police Patlabor: On Television,7.72
709,Mujin Wakusei Survive,7.72
21755,New Prince of Tennis OVA vs. Genius10,7.72
32668,Noblesse: Awakening,7.72
1034,Ouritsu Uchuugun: Honneamise no Tsubasa,7.72
33157,Tanaka-kun wa Itsumo Kedaruge Specials,7.72
23701,Toradora! OVA,7.72
10716,Towa no Quon 5: Souzetsu no Raifuku,7.72
1924,Urusei Yatsura Movie 5: Final,7.72
33350,Zhen Hun Jie,7.72
3090,Aa! Megami-sama!: Tatakau Tsubasa,7.71
7647,Arakawa Under the Bridge,7.71
530,Bishoujo Senshi Sailor Moon,7.71
3785,Evangelion: 3.0 You Can (Not) Redo,7.71
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,7.71
1281,Gakkou no Kaidan,7.71
24765,Gakkougurashi!,7.71
129,Gensoumaden Saiyuuki,7.71
7661,Giant Killing,7.71
31997,Hetalia: The World Twinkle Extra Disc,7.71
24703,High School DxD BorN,7.71
10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,7.71
6116,Mainichi Kaasan,7.71
16762,Mirai Nikki Redial,7.71
18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,7.71
10500,Ojiisan no Lamp,7.71
14123,Pokemon Black and White 2: Introduction Movie,7.71
10573,Prince of Tennis: Another Story II - Ano Toki no Bokura,7.71
8675,Seitokai Yakuindomo,7.71
1557,Shounen Onmyouji,7.71
14289,Sukitte Ii na yo.,7.71
11743,Toaru Majutsu no Index: Endymion no Kiseki,7.71
30458,Tokyo Ghoul: &quot;Jack&quot;,7.71
29854,Ushio to Tora (TV),7.71
11433,Ano Natsu de Matteru,7.7
31821,Arslan Senki (TV): Fuujin Ranbu,7.7
14967,Boku wa Tomodachi ga Sukunai Next,7.7
12049,Fairy Tail Movie 1: Houou no Miko,7.7
6152,Final Fantasy VII: Advent Children - Venice Film Festival Footage,7.7
1393,Future GPX Cyber Formula Zero,7.7
19191,Ghost in the Shell: Arise - Border:2 Ghost Whispers,7.7
11617,High School DxD,7.7
10935,Hourou Musuko Specials,7.7
914,Ike! Ina-chuu Takkyuubu,7.7
24781,Imawa no Kuni no Alice (OVA),7.7
21327,Isshuukan Friends.,7.7
10568,Kamisama no Memochou,7.7
1087,Kimagure Orange°ÓRoad,7.7
33605,Ling Qi,7.69
15051,Love Live! School Idol Project,7.7
11933,Oda Nobuna no Yabou,7.7
23301,Pokemon XY: Mega Evolution,7.7
5493,Ranma ?: Akumu! Shunmin Kou,7.7
23775,Shingeki no Kyojin Movie 1: Guren no Yumiya,7.7
9751,Strike Witches Movie,7.7
969,Tsubasa Chronicle 2nd Season,7.7
32681,Uchuu Patrol Luluco,7.7
2202,Waga Seishun no Arcadia,7.7
7762,"Yondemasu yo, Azazel-san.",7.7
10495,Yuru Yuri,7.7
880,Aa! Megami-sama!: Sorezore no Tsubasa,7.69
15061,Aikatsu!,7.69
857,Air Gear,7.69
110,Chuuka Ichiban!,7.69
23251,Gugure! Kokkuri-san,7.69
587,Hanbun no Tsuki ga Noboru Sora,7.69
12725,Initial D: Project D to the Next Stage - Project D e Mukete,7.69
11013,Inu x Boku SS,7.69
452,InuYasha: Toki wo Koeru Omoi,7.69
1579,Kiniro no Corda: Primo Passo,7.69
32869,Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari,7.69
6793,Kuroshitsuji Special,7.69
6172,Layton Kyouju to Eien no Utahime,7.69
21105,Love Stage!!,7.69
194,Macross Zero,7.69
3001,Moyashimon,7.69
8190,Nodame Cantabile OVA 2,7.69
23277,Saenai Heroine no Sodatekata,7.69
2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,7.69
25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,7.69
4654,Toaru Majutsu no Index,7.69
18139,Tonari no Seki-kun,7.69
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,7.69
32015,Ajin OVA,7.68
22147,Amagi Brilliant Park,7.68
1946,Ashita no Nadja,7.68
67,Basilisk: Kouga Ninpou Chou,7.68
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,7.68
14345,Btooom!,7.68
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,7.68
428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,7.68
4188,Mahou Sensei Negima! Shiroki Tsubasa Ala Alba,7.68
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,7.68
10588,Persona 4 the Animation,7.68
5958,Sora no Otoshimono,7.68
14669,Aura: Maryuuin Kouga Saigo no Tatakai,7.67
1478,City Hunter: Goodbye My Sweetheart,7.67
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,7.67
455,Fantastic Children,7.67
18507,Free!,7.67
27411,Ghost in the Shell (2015),7.67
17729,Grisaia no Kajitsu,7.67
26023,Haiyore! Nyaruko-san F,7.67
21075,Hetalia: The Beautiful World Extra Disc,7.67
8217,Jewelpet Twinkle°Ó,7.67
617,Juubee Ninpuuchou,7.67
31798,Kiznaiver,7.67
8841,Kore wa Zombie Desu ka?,7.67
9396,Mitsudomoe Special,7.67
11371,New Prince of Tennis,7.67
32542,Sakamoto desu ga?,7.67
5306,Tales of Symphonia The Animation: Tethe&#039;alla-hen,7.67
2268,Tatakae! Chou Robot Seimeitai Transformers,7.67
177,Tsubasa Chronicle,7.67
22729,Aldnoah.Zero,7.66
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,7.66
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,7.66
5348,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,7.66
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,7.66
25687,Digimon Adventure tri. 1: Saikai,7.66
31552,Durarara!!x2 Ten: Onoroke Chakapoko,7.66
14131,Girls und Panzer,7.66
2002,Heroic Age,7.66
145,Kareshi Kanojo no Jijou,7.66
5290,Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,7.66
250,Konjiki no Gash Bell!!,7.66
23321,Log Horizon 2nd Season,7.66
2743,Mobile Suit Gundam Seed: Seed Supernova - Tanekyara Gekijou,7.66
3626,Mobile Suit Gundam Wing: Operation Meteor,7.66
10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,7.66
1873,Plawres Sanshirou,7.66
528,Pokemon: Mewtwo no Gyakushuu,7.66
2562,Shion no Ou,7.66
1861,Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi,7.66
8995,Tales of Symphonia The Animation: Sekai Tougou-hen,7.66
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,7.66
32673,Udon no Kuni no Kiniro Kemari,7.66
1985,UFO Robo Grendizer,7.66
304,Aa! Megami-sama! Movie,7.65
12291,Acchi Kocchi (TV),7.65
1488,Area 88,7.65
4182,Darker than Black: Kuro no Keiyakusha Special,7.65
9839,Detective Conan: Black History 2,7.65
874,Digimon Tamers,7.65
2673,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,7.65
31376,Flying Witch,7.65
1251,Fushigi no Umi no Nadia,7.65
32215,High School DxD BorN: Yomigaeranai Fushichou,7.66
2012,Jigoku Sensei Nube,7.65
2848,Kappa no Coo to Natsuyasumi,7.65
15813,Majokko Shimai no Yoyo to Nene,7.65
5162,Minami-ke Okaeri,7.65
13245,New Prince of Tennis Specials,7.65
3673,Nijuu Mensou no Musume,7.65
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,7.65
3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",7.65
26243,Owari no Seraph,7.65
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,7.65
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,7.65
